
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s),
3.472223,0.0133,0.5276,0.7984,0.2775,0.1868,1.2735,0.4213,-0.4569,-0.0128,37.5272,-13.2614,-27.4378,23.6925,276.1384,-33.4145,2.4469,74.7493,23.54517591,87.29021561,1.02999997,
3.474143,0.0507,0.4486,0.9434,0.2775,0.1868,1.2735,0.4213,-0.4569,-0.0128,37.5272,-13.2614,-27.4378,23.6925,276.1384,-33.4145,2.4469,74.7493,23.54517591,87.29021561,1.02999997,
3.524609,0.0507,0.4486,0.9434,0.2775,0.1868,1.2735,-0.3410,-0.1373,-0.0851,37.5272,-13.2614,-27.4378,23.6925,276.1384,-33.4145,2.4469,73.3159,23.54517591,87.29021561,1.02999997,
3.529028,0.0507,0.4486,0.9434,0.0797,-0.7826,0.7464,-0.3410,-0.1373,-0.0851,37.5272,-13.2614,-27.4378,23.6925,276.1384,-33.4145,2.4469,73.3159,23.54517591,87.29021561,1.02999997,
3.532981,0.0507,0.4486,0.9434,0.0797,-0.7826,0.7464,-0.3410,-0.1373,-0.0851,37.5272,-13.2614,-27.4378,23.6925,276.1889,-31.1254,3.0180,73.3159,23.54517591,87.29021561,1.02999997,
3.539523,0.0507,0.4486,0.9434,0.0797,-0.7826,0.7464,-0.3410,-0.1373,-0.0851,37.5272,-13.3834,-27.7306,23.6925,276.1889,-31.1254,3.0180,73.3159,23.54517591,87.29021561,1.02999997,
3.543771,0.1015,0.3961,1.0448,0.0797,-0.7826,0.7464,-0.3410,-0.1373,-0.0851,37.5272,-13.3834,-27.7306,23.6925,276.1889,-31.1254,3.0180,73.3159,23.54517591,87.29021561,1.02999997,
3.547189,0.0498,0.3726,0.9848,0.0797,-0.7826,0.7464,-0.3410,-0.1373,-0.0851,37.5272,-13.3834,-27.7306,23.6925,276.1889,-31.1254,3.0180,73.3159,23.54517591,87.29021561,1.02999997,
3.550721,0.0088,0.4029,0.8375,0.0797,-0.7826,0.7464,-0.3410,-0.1373,-0.0851,37.5272,-13.3834,-27.7306,23.6925,276.1889,-31.1254,3.0180,73.3159,23.54517591,87.29021561,1.02999997,
3.577801,0.0088,0.4029,0.8375,0.0797,-0.7826,0.7464,-0.3410,-0.1373,-0.0851,37.5760,-13.4566,-28.0966,23.6925,276.1889,-31.1254,3.0180,73.3159,23.54517591,87.29021561,1.02999997,
3.595047,0.0088,0.4029,0.8375,0.0797,-0.7826,0.7464,-0.2225,-0.1029,0.1025,37.5760,-13.4566,-28.0966,23.6925,276.1889,-31.1254,3.0180,73.3159,23.54517591,87.29021561,1.02999997,
3.599706,0.0088,0.4029,0.8375,-0.1269,-0.6458,-0.3963,-0.2225,-0.1029,0.1025,37.5760,-13.4566,-28.0966,23.6925,276.1889,-31.1254,3.0180,73.3159,23.54517591,87.29021561,1.02999997,
3.603153,0.0088,0.4029,0.8375,-0.1269,-0.6458,-0.3963,-0.2225,-0.1029,0.1025,37.5760,-13.4566,-28.0966,23.6925,275.8524,-30.2117,3.7268,73.3159,23.54517591,87.29021561,1.02999997,
3.606803,0.0412,0.4552,0.7745,-0.1269,-0.6458,-0.3963,-0.2225,-0.1029,0.1025,37.5760,-13.4566,-28.0966,23.6925,275.8524,-30.2117,3.7268,73.3159,23.54517591,87.29021561,1.02999997,
3.610480,0.1046,0.4973,0.7987,-0.1269,-0.6458,-0.3963,-0.2225,-0.1029,0.1025,37.5760,-13.4566,-28.0966,23.6925,275.8524,-30.2117,3.7268,73.3159,23.54517591,87.29021561,1.02999997,
3.614727,0.1295,0.5129,0.7849,-0.1269,-0.6458,-0.3963,-0.2225,-0.1029,0.1025,37.5760,-13.4566,-28.0966,23.6925,275.8524,-30.2117,3.7268,73.3159,23.54517591,87.29021561,1.02999997,
3.618646,0.0818,0.5119,0.7761,-0.1269,-0.6458,-0.3963,-0.2225,-0.1029,0.1025,37.5760,-13.4566,-28.0966,23.6925,275.8524,-30.2117,3.7268,73.3159,23.54517591,87.29021561,1.02999997,
3.642772,0.0818,0.5119,0.7761,-0.1269,-0.6458,-0.3963,-0.2225,-0.1029,0.1025,37.5760,-13.4566,-28.0966,26.6625,275.8524,-30.2117,3.7268,73.3159,23.54517591,87.29021561,1.02999997,
3.657458,0.0818,0.5119,0.7761,-0.1269,-0.6458,-0.3963,-0.2225,-0.1029,0.1025,37.6248,-13.3468,-28.3772,26.6625,275.8524,-30.2117,3.7268,73.3159,23.54517591,87.29021561,1.02999997,
3.666168,0.0818,0.5119,0.7761,-0.1269,-0.6458,-0.3963,-0.2225,-0.1029,0.1025,37.6248,-13.3468,-28.3772,26.6625,276.0344,-30.6731,3.1844,73.3159,23.54517591,87.29021561,1.02999997,
3.669866,0.0818,0.5119,0.7761,0.1162,0.0073,-0.9987,-0.2225,-0.1029,0.1025,37.6248,-13.3468,-28.3772,26.6625,276.0344,-30.6731,3.1844,73.3159,23.54517591,87.29021561,1.02999997,
3.672458,0.0818,0.5119,0.7761,0.1162,0.0073,-0.9987,-0.0349,0.0099,-0.0148,37.6248,-13.3468,-28.3772,26.6625,276.0344,-30.6731,3.1844,73.3159,23.54517591,87.29021561,1.02999997,
3.674877,0.0164,0.4995,0.7362,0.1162,0.0073,-0.9987,-0.0349,0.0099,-0.0148,37.6248,-13.3468,-28.3772,26.6625,276.0344,-30.6731,3.1844,73.3159,23.54517591,87.29021561,1.02999997,
3.677152,-0.0145,0.5226,0.6367,0.1162,0.0073,-0.9987,-0.0349,0.0099,-0.0148,37.6248,-13.3468,-28.3772,26.6625,276.0344,-30.6731,3.1844,73.3159,23.54517591,87.29021561,1.02999997,
3.679268,-0.0149,0.5346,0.5876,0.1162,0.0073,-0.9987,-0.0349,0.0099,-0.0148,37.6248,-13.3468,-28.3772,26.6625,276.0344,-30.6731,3.1844,73.3159,23.54517591,87.29021561,1.02999997,
3.725809,-0.0149,0.5346,0.5876,0.1162,0.0073,-0.9987,0.0944,0.0708,-0.0909,37.6248,-13.3468,-28.3772,26.6625,276.0344,-30.6731,3.1844,73.3159,23.54517591,87.29021561,1.02999997,
3.730904,-0.0149,0.5346,0.5876,0.1162,0.0073,-0.9987,0.0944,0.0708,-0.0909,37.6248,-13.3468,-28.3772,26.6625,276.5459,-31.5937,2.5705,73.3159,23.54517591,87.29021561,1.02999997,
3.734559,-0.0149,0.5346,0.5876,-0.2781,0.1066,-1.3574,0.0944,0.0708,-0.0909,37.6248,-13.3468,-28.3772,26.6625,276.5459,-31.5937,2.5705,73.3159,23.54517591,87.29021561,1.02999997,
3.739481,-0.0149,0.5346,0.5876,-0.2781,0.1066,-1.3574,0.0944,0.0708,-0.0909,37.6614,-13.1638,-28.6700,26.6625,276.5459,-31.5937,2.5705,73.3159,23.54517591,87.29021561,1.02999997,
3.743093,0.0133,0.5270,0.6838,-0.2781,0.1066,-1.3574,0.0944,0.0708,-0.0909,37.6614,-13.1638,-28.6700,26.6625,276.5459,-31.5937,2.5705,73.3159,23.54517591,87.29021561,1.02999997,
3.746525,0.0485,0.5130,0.8507,-0.2781,0.1066,-1.3574,0.0944,0.0708,-0.0909,37.6614,-13.1638,-28.6700,26.6625,276.5459,-31.5937,2.5705,73.3159,23.54517591,87.29021561,1.02999997,
3.749496,0.0326,0.5027,0.8496,-0.2781,0.1066,-1.3574,0.0944,0.0708,-0.0909,37.6614,-13.1638,-28.6700,26.6625,276.5459,-31.5937,2.5705,73.3159,23.54517591,87.29021561,1.02999997,
3.777402,0.0326,0.5027,0.8496,-0.2781,0.1066,-1.3574,0.0944,0.0708,-0.0909,37.6858,-12.9808,-28.8164,26.6625,276.5459,-31.5937,2.5705,72.9746,23.54517591,87.29021561,1.02999997,
3.795300,0.0326,0.5027,0.8496,-0.2781,0.1066,-1.3574,0.3406,0.1177,-0.0081,37.6858,-12.9808,-28.8164,26.6625,276.5459,-31.5937,2.5705,72.9746,23.54517591,87.29021561,1.02999997,
3.798858,0.0326,0.5027,0.8496,-0.2781,0.1066,-1.3574,0.3406,0.1177,-0.0081,37.6858,-12.9808,-28.8164,26.6625,276.4279,-33.3342,2.1193,72.9746,23.54517591,87.29021561,1.02999997,
3.801564,0.0326,0.5027,0.8496,-0.4167,-0.1246,-0.8732,0.3406,0.1177,-0.0081,37.6858,-12.9808,-28.8164,26.6625,276.4279,-33.3342,2.1193,72.9746,23.54517591,87.29021561,1.02999997,
3.803798,-0.0120,0.5256,0.7393,-0.4167,-0.1246,-0.8732,0.3406,0.1177,-0.0081,37.6858,-12.9808,-28.8164,26.6625,276.4279,-33.3342,2.1193,72.9746,23.54517591,87.29021561,1.02999997,
3.806284,-0.0370,0.5383,0.6076,-0.4167,-0.1246,-0.8732,0.3406,0.1177,-0.0081,37.6858,-12.9808,-28.8164,26.6625,276.4279,-33.3342,2.1193,72.9746,23.54517591,87.29021561,1.02999997,
3.808093,-0.0376,0.5107,0.6929,-0.4167,-0.1246,-0.8732,0.3406,0.1177,-0.0081,37.6858,-12.9808,-28.8164,26.6625,276.4279,-33.3342,2.1193,72.9746,23.54517591,87.29021561,1.02999997,
3.856249,-0.0376,0.5107,0.6929,-0.4167,-0.1246,-0.8732,0.2073,0.2033,0.2423,37.6858,-12.9808,-28.8164,26.6625,276.4279,-33.3342,2.1193,72.9746,23.54517591,87.29021561,1.02999997,
3.862508,-0.0376,0.5107,0.6929,-0.4167,-0.1246,-0.8732,0.2073,0.2033,0.2423,37.6858,-12.9808,-28.8164,26.6625,274.5154,-33.7899,2.0389,72.9746,23.54517591,87.29021561,1.02999997,
3.866228,-0.0376,0.5107,0.6929,0.0486,-0.5989,0.8636,0.2073,0.2033,0.2423,37.6858,-12.9808,-28.8164,26.6625,274.5154,-33.7899,2.0389,72.9746,23.54517591,87.29021561,1.02999997,
3.872235,-0.0376,0.5107,0.6929,0.0486,-0.5989,0.8636,0.2073,0.2033,0.2423,37.7590,-12.8832,-28.8530,26.6625,274.5154,-33.7899,2.0389,72.9746,23.54517591,87.29021561,1.02999997,
3.875886,0.0027,0.4561,0.8960,0.0486,-0.5989,0.8636,0.2073,0.2033,0.2423,37.7590,-12.8832,-28.8530,26.6625,274.5154,-33.7899,2.0389,72.9746,23.54517591,87.29021561,1.02999997,
3.879126,0.0746,0.4443,0.9650,0.0486,-0.5989,0.8636,0.2073,0.2033,0.2423,37.7590,-12.8832,-28.8530,26.6625,274.5154,-33.7899,2.0389,72.9746,23.54517591,87.29021561,1.02999997,
3.882630,0.0619,0.5388,0.9012,0.0486,-0.5989,0.8636,0.2073,0.2033,0.2423,37.7590,-12.8832,-28.8530,26.6625,274.5154,-33.7899,2.0389,72.9746,23.54517591,87.29021561,1.02999997,
3.886106,-0.0348,0.6215,0.5287,0.0486,-0.5989,0.8636,0.2073,0.2033,0.2423,37.7590,-12.8832,-28.8530,26.6625,274.5154,-33.7899,2.0389,72.9746,23.54517591,87.29021561,1.02999997,
3.929463,-0.0348,0.6215,0.5287,-0.1767,0.3534,-0.2117,0.2073,0.2033,0.2423,37.7590,-12.8832,-28.8530,26.6625,274.5154,-33.7899,2.0389,72.9746,23.54517591,87.29021561,1.02999997,
3.934294,-0.0348,0.6215,0.5287,-0.1767,0.3534,-0.2117,-0.1261,0.0601,0.2629,37.7590,-12.8832,-28.8530,26.6625,274.5154,-33.7899,2.0389,72.9746,23.54517591,87.29021561,1.02999997,
3.939033,-0.0348,0.6215,0.5287,-0.1767,0.3534,-0.2117,-0.1261,0.0601,0.2629,37.7590,-12.8832,-28.8530,26.6625,273.8942,-32.1539,2.4130,72.9746,23.54517591,87.29021561,1.02999997,
3.943832,-0.0348,0.6215,0.5287,-0.1767,0.3534,-0.2117,-0.1261,0.0601,0.2629,37.8688,-12.8832,-28.8286,26.6625,273.8942,-32.1539,2.4130,72.9746,23.54517591,87.29021561,1.02999997,
3.947628,-0.0417,0.5997,0.5410,-0.1767,0.3534,-0.2117,-0.1261,0.0601,0.2629,37.8688,-12.8832,-28.8286,26.6625,273.8942,-32.1539,2.4130,72.9746,23.54517591,87.29021561,1.02999997,
3.950422,0.0893,0.5131,1.0590,-0.1767,0.3534,-0.2117,-0.1261,0.0601,0.2629,37.8688,-12.8832,-28.8286,26.6625,273.8942,-32.1539,2.4130,72.9746,23.54517591,87.29021561,1.02999997,
3.952705,0.0757,0.4063,1.3821,-0.1767,0.3534,-0.2117,-0.1261,0.0601,0.2629,37.8688,-12.8832,-28.8286,26.6625,273.8942,-32.1539,2.4130,72.9746,23.54517591,87.29021561,1.02999997,
3.977620,0.0757,0.4063,1.3821,-0.1767,0.3534,-0.2117,-0.1261,0.0601,0.2629,37.9298,-12.8466,-28.7188,26.6625,273.8942,-32.1539,2.4130,72.9746,23.54517591,87.29021561,1.02999997,
3.997212,0.0757,0.4063,1.3821,-0.1767,0.3534,-0.2117,0.1081,-0.2510,0.2043,37.9298,-12.8466,-28.7188,26.6625,273.8942,-32.1539,2.4130,72.9746,23.54517591,87.29021561,1.02999997,
4.001967,0.0757,0.4063,1.3821,-0.2252,-0.6241,2.5640,0.1081,-0.2510,0.2043,37.9298,-12.8466,-28.7188,26.6625,273.8942,-32.1539,2.4130,72.9746,23.54517591,87.29021561,1.02999997,
4.005556,0.0757,0.4063,1.3821,-0.2252,-0.6241,2.5640,0.1081,-0.2510,0.2043,37.9298,-12.8466,-28.7188,26.6625,273.6772,-32.7558,4.1440,72.9746,23.54517591,87.29021561,1.02999997,
4.009098,-0.0224,0.4035,1.2669,-0.2252,-0.6241,2.5640,0.1081,-0.2510,0.2043,37.9298,-12.8466,-28.7188,26.6625,273.6772,-32.7558,4.1440,72.9746,23.54517591,87.29021561,1.02999997,
4.012593,-0.0028,0.4807,1.0545,-0.2252,-0.6241,2.5640,0.1081,-0.2510,0.2043,37.9298,-12.8466,-28.7188,26.6625,273.6772,-32.7558,4.1440,72.9746,23.54517591,87.29021561,1.02999997,
4.015743,0.1600,0.5897,0.8097,-0.2252,-0.6241,2.5640,0.1081,-0.2510,0.2043,37.9298,-12.8466,-28.7188,26.6625,273.6772,-32.7558,4.1440,72.9746,23.54517591,87.29021561,1.02999997,
4.058450,0.1600,0.5897,0.8097,-0.2252,-0.6241,2.5640,0.1903,-0.6272,-0.3185,37.9298,-12.8466,-28.7188,26.6625,273.6772,-32.7558,4.1440,81.0060,23.54517591,87.29021561,1.02999997,
4.064047,0.1600,0.5897,0.8097,-1.5948,-1.1751,1.3283,0.1903,-0.6272,-0.3185,37.9298,-12.8466,-28.7188,26.6625,273.6772,-32.7558,4.1440,81.0060,23.54517591,87.29021561,1.02999997,
4.067808,0.1600,0.5897,0.8097,-1.5948,-1.1751,1.3283,0.1903,-0.6272,-0.3185,37.9298,-12.8466,-28.7188,26.6625,273.5920,-32.0790,3.8439,81.0060,23.54517591,87.29021561,1.02999997,
4.070477,0.1600,0.5897,0.8097,-1.5948,-1.1751,1.3283,0.1903,-0.6272,-0.3185,37.8810,-12.8466,-28.6334,26.6625,273.5920,-32.0790,3.8439,81.0060,23.54517591,87.29021561,1.02999997,
4.072662,0.2177,0.5738,0.8580,-1.5948,-1.1751,1.3283,0.1903,-0.6272,-0.3185,37.8810,-12.8466,-28.6334,26.6625,273.5920,-32.0790,3.8439,81.0060,23.54517591,87.29021561,1.02999997,
4.074655,-0.0463,0.3785,1.0275,-1.5948,-1.1751,1.3283,0.1903,-0.6272,-0.3185,37.8810,-12.8466,-28.6334,26.6625,273.5920,-32.0790,3.8439,81.0060,23.54517591,87.29021561,1.02999997,
4.076858,-0.4448,0.2623,1.1821,-1.5948,-1.1751,1.3283,0.1903,-0.6272,-0.3185,37.8810,-12.8466,-28.6334,26.6625,273.5920,-32.0790,3.8439,81.0060,23.54517591,87.29021561,1.02999997,
4.079129,-0.0060,0.4330,0.6550,-1.5948,-1.1751,1.3283,0.1903,-0.6272,-0.3185,37.8810,-12.8466,-28.6334,26.6625,273.5920,-32.0790,3.8439,81.0060,23.54517591,87.29021561,1.02999997,
4.127791,-0.0060,0.4330,0.6550,-1.5948,-1.1751,1.3283,0.1107,0.1985,0.5129,37.8810,-12.8466,-28.6334,26.6625,273.5920,-32.0790,3.8439,81.0060,23.54517591,87.29021561,1.02999997,
4.132685,-0.0060,0.4330,0.6550,-1.5948,-1.1751,1.3283,0.1107,0.1985,0.5129,37.8810,-12.8466,-28.6334,26.6625,272.4529,-32.9125,4.2737,81.0060,23.54517591,87.29021561,1.02999997,
4.136807,-0.0060,0.4330,0.6550,0.0377,-0.3825,-2.1855,0.1107,0.1985,0.5129,37.8810,-12.8466,-28.6334,26.6625,272.4529,-32.9125,4.2737,81.0060,23.54517591,87.29021561,1.02999997,
4.140253,-0.0060,0.4330,0.6550,0.0377,-0.3825,-2.1855,0.1107,0.1985,0.5129,37.7468,-13.0052,-28.5236,26.6625,272.4529,-32.9125,4.2737,81.0060,23.54517591,87.29021561,1.02999997,
4.143645,0.1788,0.5662,0.5621,0.0377,-0.3825,-2.1855,0.1107,0.1985,0.5129,37.7468,-13.0052,-28.5236,26.6625,272.4529,-32.9125,4.2737,81.0060,23.54517591,87.29021561,1.02999997,
4.147342,0.0291,0.4839,0.7068,0.0377,-0.3825,-2.1855,0.1107,0.1985,0.5129,37.7468,-13.0052,-28.5236,26.6625,272.4529,-32.9125,4.2737,81.0060,23.54517591,87.29021561,1.02999997,
4.150120,-0.0231,0.4684,0.5144,0.0377,-0.3825,-2.1855,0.1107,0.1985,0.5129,37.7468,-13.0052,-28.5236,26.6625,272.4529,-32.9125,4.2737,81.0060,23.54517591,87.29021561,1.02999997,
4.178561,-0.0231,0.4684,0.5144,0.0377,-0.3825,-2.1855,0.1107,0.1985,0.5129,37.5272,-13.3590,-28.4016,26.6625,272.4529,-32.9125,4.2737,81.0060,23.54517591,87.29021561,1.02999997,
4.198740,-0.0231,0.4684,0.5144,0.4020,-0.6695,-1.4483,0.1107,0.1985,0.5129,37.5272,-13.3590,-28.4016,26.6625,272.4529,-32.9125,4.2737,81.0060,23.54517591,87.29021561,1.02999997,
4.204386,-0.0231,0.4684,0.5144,0.4020,-0.6695,-1.4483,0.1107,0.1985,0.5129,37.5272,-13.3590,-28.4016,26.6625,274.0200,-36.0553,5.4549,81.0060,23.54517591,87.29021561,1.02999997,
4.207840,-0.0231,0.4684,0.5144,0.4020,-0.6695,-1.4483,0.5594,0.0336,0.2060,37.5272,-13.3590,-28.4016,26.6625,274.0200,-36.0553,5.4549,81.0060,23.54517591,87.29021561,1.02999997,
4.211032,0.0409,0.3961,0.7365,0.4020,-0.6695,-1.4483,0.5594,0.0336,0.2060,37.5272,-13.3590,-28.4016,26.6625,274.0200,-36.0553,5.4549,81.0060,23.54517591,87.29021561,1.02999997,
4.214451,0.1956,0.2899,0.8696,0.4020,-0.6695,-1.4483,0.5594,0.0336,0.2060,37.5272,-13.3590,-28.4016,26.6625,274.0200,-36.0553,5.4549,81.0060,23.54517591,87.29021561,1.02999997,
4.217799,0.1901,0.6762,0.4018,0.4020,-0.6695,-1.4483,0.5594,0.0336,0.2060,37.5272,-13.3590,-28.4016,26.6625,274.0200,-36.0553,5.4549,81.0060,23.54517591,87.29021561,1.02999997,
4.259009,0.1901,0.6762,0.4018,0.4020,-0.6695,-1.4483,0.5594,0.0336,0.2060,37.2344,-13.7738,-28.4626,26.6625,274.0200,-36.0553,5.4549,81.0060,23.54517591,87.29021561,1.02999997,
4.264993,0.1901,0.6762,0.4018,0.4020,-0.6695,-1.4483,0.1409,-0.8464,-0.4020,37.2344,-13.7738,-28.4626,26.6625,274.0200,-36.0553,5.4549,81.0060,23.54517591,87.29021561,1.02999997,
4.271096,0.1901,0.6762,0.4018,-3.4915,0.6773,-2.1573,0.1409,-0.8464,-0.4020,37.2344,-13.7738,-28.4626,26.6625,274.0200,-36.0553,5.4549,81.0060,23.54517591,87.29021561,1.02999997,
4.275237,0.1901,0.6762,0.4018,-3.4915,0.6773,-2.1573,0.1409,-0.8464,-0.4020,37.2344,-13.7738,-28.4626,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.278709,0.0023,0.6862,0.3863,-3.4915,0.6773,-2.1573,0.1409,-0.8464,-0.4020,37.2344,-13.7738,-28.4626,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.282252,-0.4327,0.2902,0.5065,-3.4915,0.6773,-2.1573,0.1409,-0.8464,-0.4020,37.2344,-13.7738,-28.4626,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.286094,-0.7290,0.9995,0.5106,-3.4915,0.6773,-2.1573,0.1409,-0.8464,-0.4020,37.2344,-13.7738,-28.4626,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.290042,0.1750,0.5479,0.6275,-3.4915,0.6773,-2.1573,0.1409,-0.8464,-0.4020,37.2344,-13.7738,-28.4626,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.328818,0.1750,0.5479,0.6275,-3.4915,0.6773,-2.1573,-1.2605,0.3582,0.6202,37.2344,-13.7738,-28.4626,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.338850,0.1750,0.5479,0.6275,-3.4915,0.6773,-2.1573,-1.2605,0.3582,0.6202,36.7952,-13.9690,-28.7310,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.342801,0.1750,0.5479,0.6275,0.1740,1.5771,-0.2614,-1.2605,0.3582,0.6202,36.7952,-13.9690,-28.7310,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.346982,0.2278,0.6400,0.8924,0.1740,1.5771,-0.2614,-1.2605,0.3582,0.6202,36.7952,-13.9690,-28.7310,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.350348,0.1555,0.7430,0.8280,0.1740,1.5771,-0.2614,-1.2605,0.3582,0.6202,36.7952,-13.9690,-28.7310,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.353745,-0.0103,0.6359,0.6472,0.1740,1.5771,-0.2614,-1.2605,0.3582,0.6202,36.7952,-13.9690,-28.7310,26.6625,276.0489,-35.7502,4.4618,81.0060,23.54517591,87.29021561,1.02999997,
4.357176,-0.0103,0.6359,0.6472,0.1740,1.5771,-0.2614,-1.2605,0.3582,0.6202,36.7952,-13.9690,-28.7310,26.6625,273.2056,-30.3800,4.5821,81.0060,23.54517591,87.29021561,1.02999997,
4.368671,-0.0103,0.6359,0.6472,0.1740,1.5771,-0.2614,-1.2605,0.3582,0.6202,36.7952,-13.9690,-28.7310,29.6325,273.2056,-30.3800,4.5821,81.0060,23.54517591,87.29021561,1.02999997,
4.377350,-0.0103,0.6359,0.6472,0.1740,1.5771,-0.2614,-1.2605,0.3582,0.6202,36.3438,-14.0178,-29.1214,29.6325,273.2056,-30.3800,4.5821,83.2507,23.54517591,87.29021561,1.02999997,
4.397700,-0.0103,0.6359,0.6472,0.1740,1.5771,-0.2614,-1.6127,0.9409,1.4779,36.3438,-14.0178,-29.1214,29.6325,273.2056,-30.3800,4.5821,83.2507,23.54517591,87.29021561,1.02999997,
4.403959,-0.1523,0.3492,0.8786,0.1740,1.5771,-0.2614,-1.6127,0.9409,1.4779,36.3438,-14.0178,-29.1214,29.6325,273.2056,-30.3800,4.5821,83.2507,23.54517591,87.29021561,1.02999997,
4.406699,0.2173,0.5512,1.4257,0.1740,1.5771,-0.2614,-1.6127,0.9409,1.4779,36.3438,-14.0178,-29.1214,29.6325,273.2056,-30.3800,4.5821,83.2507,23.54517591,87.29021561,1.02999997,
4.408294,0.7379,0.8662,1.0971,0.1740,1.5771,-0.2614,-1.6127,0.9409,1.4779,36.3438,-14.0178,-29.1214,29.6325,273.2056,-30.3800,4.5821,83.2507,23.54517591,87.29021561,1.02999997,
4.457319,0.7379,0.8662,1.0971,0.1740,1.5771,-0.2614,-1.6127,0.9409,1.4779,35.8314,-14.1154,-29.5850,29.6325,273.2056,-30.3800,4.5821,83.2507,23.54517591,87.29021561,1.02999997,
4.459739,0.7379,0.8662,1.0971,2.3062,1.7507,4.4292,-1.6127,0.9409,1.4779,35.8314,-14.1154,-29.5850,29.6325,273.2056,-30.3800,4.5821,83.2507,23.54517591,87.29021561,1.02999997,
4.462113,0.7379,0.8662,1.0971,2.3062,1.7507,4.4292,-1.6127,0.9409,1.4779,35.8314,-14.1154,-29.5850,29.6325,268.4350,-26.6809,6.4832,83.2507,23.54517591,87.29021561,1.02999997,
4.463837,0.7379,0.8662,1.0971,2.3062,1.7507,4.4292,0.6234,-1.3027,0.3023,35.8314,-14.1154,-29.5850,29.6325,268.4350,-26.6809,6.4832,83.2507,23.54517591,87.29021561,1.02999997,
4.471271,0.3439,0.6437,1.6671,2.3062,1.7507,4.4292,0.6234,-1.3027,0.3023,35.8314,-14.1154,-29.5850,29.6325,268.4350,-26.6809,6.4832,83.2507,23.54517591,87.29021561,1.02999997,
4.473813,-0.0911,0.4633,0.8132,2.3062,1.7507,4.4292,0.6234,-1.3027,0.3023,35.8314,-14.1154,-29.5850,29.6325,268.4350,-26.6809,6.4832,83.2507,23.54517591,87.29021561,1.02999997,
4.475596,0.2366,0.5549,0.7163,2.3062,1.7507,4.4292,0.6234,-1.3027,0.3023,35.8314,-14.1154,-29.5850,29.6325,268.4350,-26.6809,6.4832,83.2507,23.54517591,87.29021561,1.02999997,
4.477388,0.4948,0.5170,0.6131,2.3062,1.7507,4.4292,0.6234,-1.3027,0.3023,35.8314,-14.1154,-29.5850,29.6325,268.4350,-26.6809,6.4832,83.2507,23.54517591,87.29021561,1.02999997,
4.529162,0.4948,0.5170,0.6131,0.0838,0.1806,-1.5448,0.6234,-1.3027,0.3023,35.8314,-14.1154,-29.5850,29.6325,268.4350,-26.6809,6.4832,83.2507,23.54517591,87.29021561,1.02999997,
4.533865,0.4948,0.5170,0.6131,0.0838,0.1806,-1.5448,-0.5739,-1.1036,0.4184,35.8314,-14.1154,-29.5850,29.6325,268.4350,-26.6809,6.4832,83.2507,23.54517591,87.29021561,1.02999997,
4.537661,0.4948,0.5170,0.6131,0.0838,0.1806,-1.5448,-0.5739,-1.1036,0.4184,35.8314,-14.1154,-29.5850,29.6325,270.3544,-28.6267,12.4020,83.2507,23.54517591,87.29021561,1.02999997,
4.541143,0.4948,0.5170,0.6131,0.0838,0.1806,-1.5448,-0.5739,-1.1036,0.4184,34.9408,-14.2496,-30.3292,29.6325,270.3544,-28.6267,12.4020,83.2507,23.54517591,87.29021561,1.02999997,
4.544948,0.2685,0.2495,0.5726,0.0838,0.1806,-1.5448,-0.5739,-1.1036,0.4184,34.9408,-14.2496,-30.3292,29.6325,270.3544,-28.6267,12.4020,83.2507,23.54517591,87.29021561,1.02999997,
4.548201,0.3917,0.0194,0.8154,0.0838,0.1806,-1.5448,-0.5739,-1.1036,0.4184,34.9408,-14.2496,-30.3292,29.6325,270.3544,-28.6267,12.4020,83.2507,23.54517591,87.29021561,1.02999997,
4.550871,0.5433,0.0508,0.7824,0.0838,0.1806,-1.5448,-0.5739,-1.1036,0.4184,34.9408,-14.2496,-30.3292,29.6325,270.3544,-28.6267,12.4020,83.2507,23.54517591,87.29021561,1.02999997,
4.573630,0.5433,0.0508,0.7824,0.0838,0.1806,-1.5448,-0.5739,-1.1036,0.4184,34.9408,-14.2496,-30.3292,34.0200,270.3544,-28.6267,12.4020,83.2507,23.54517591,87.29021561,1.02999997,
